81100,65289
52901,42003
17071,97945
91885,52369
64119,87972
5162,38160
4271,36447
57972,4559
97361,50771
6826,40316
92048,86336
12811,80578
20942,99504
65190,47275
29540,57714
21271,26992
23003,74173
68995,56426
88470,77233
8795,68941
65205,30309
7101,85828
66756,81425
90388,80470
32196,97214
20786,40597
99902,49949
21175,37197
65805,2717
824,95346
60431,22095
22338,99786
12620,7686
56212,1090
84919,65007
70031,66476
11669,93485
68656,78425
74910,59044
75247,23459
72611,12385
64056,72513
62334,85231
26062,28140
4300,26886
39838,64732
48982,62176
64518,77954
86214,37083
79045,71133
18442,65428
53961,30111
75265,22618
24889,66528
81662,136
89987,70625
12522,54043
59491,91208
55626,85553
35700,59926
12440,75538
41010,77774
37715,5529
55728,40281
58964,51125
11415,77406
32906,81728
7518,8171
4346,32407
74699,2361
48895,64686
72986,77769
35081,32477
68978,90707
34383,21030
66986,46823
96569,7996
40949,50636
29877,96677
90917,88841
64155,18684
66248,97061
413,73766
21584,21111
22525,12636
23472,87772
93674,12811
65542,28756
61640,50872
35815,96023
71902,2801
59198,84823
27150,147
35459,57027
13177,26377
45869,77332
61413,12117
90745,61826
2235,28681
99290,41112
41317,22762
28884,34992
51925,10778
80100,13566
61650,15915
25941,49905
35069,85140
34728,62219
85287,70188
19246,98464
12917,81467
92148,74330
93584,82893
52509,12171
11575,51799
53283,69244
90913,82168
20588,59191
92946,688
89109,70949
32956,15050
20854,84377
16542,55582
62948,1830
42122,82194
16646,55039
80014,8795
45722,73598
8040,14583
85770,35967
82734,55405
5212,89999
37573,25800
49190,46872
42841,38299
17821,92149
69702,55027
92878,86244
10609,55826
88074,69084
54372,21073
40475,34386
46220,86197
24337,54260
17132,10107
90228,99866
81864,11792
6218,19438
53944,55408
82662,13137
10060,16835
5286,79762
71862,98164
66006,98823
70342,70433
67907,24715
7858,8383
59101,54078
10932,83438
8338,44417
9897,14918
60635,91762
26710,66853
27552,80655
38614,26566
10144,48674
43401,15431
28436,15263
29947,10794
30438,290
97579,14698
25005,5437
23081,458
59515,50365
249,84206
11134,26498
99124,71770
34612,42187
54975,62164
39194,93589
88730,49338
42263,48483
81121,87051
80098,11069
97846,10537
27711,11777
25235,69068
33567,64668
85878,93082
31385,86127
93640,42520
28978,9117
30642,63590
67656,85617
42107,6850
79207,47189
72540,21470
95673,70014
24874,75771
97435,22720
2660,25146
50849,44247
94214,84416
25267,96444
93851,56653
82572,87491
15525,27902
12960,62519
91492,80616
48136,33599
3818,43695
80789,92711
81518,76462
62725,6392
68585,60160
45464,71246
85306,96313
31845,95872
80730,57113
92316,90933
30118,91240
94776,45643
19142,7737
8162,26987
88353,72650
60586,8524
16346,41375
1235,97864
34189,63960
4256,2775
24120,49720
90373,25778
62385,38570
38002,59467
95683,46670
50400,25801
37911,45177
87796,73405
52914,12310
16744,57619
84961,77331
66143,17659
35058,83730
31875,69248
47690,36131
88375,88162
2203,95100
13940,80940
50022,68294
40408,45706
14965,7160
87859,69228
68689,75656
42633,37955
4318,75730
95575,5631
53061,78070
23290,88119
61801,55165
73719,25843
7648,78446
14006,26203
89898,44298
23496,39921
12593,80256
85627,43910
87416,89838
13138,56106
81846,72123
94061,86165
47853,5988
91796,914
411,31439
5386,78564
2956,95457
4407,10605
73904,34765
53160,63802
95416,76656
20075,24361
56912,22054
68271,60681
11893,81409
33139,93739
53532,43552
96256,1386
49541,4405
18652,66304
35844,24038
44868,38800
35848,65627
65757,26104
16745,35270
89906,12161
28278,26334
36522,1543
48388,4793
62224,60281
2554,95363
70373,56086
55267,82981
73824,4808
87386,92477
87464,23230
32867,32332
78383,68715
14312,44140
94819,31057
95762,1078
43218,24041
43764,96092
25584,92152
17237,4160
68786,19791
15875,55511
92229,71142
38492,66054
92303,25879
58531,79767
49109,7750
28452,27492
92818,42764
87985,3989
73821,99
21419,33391
24140,65183
45835,66076
73688,63072
70236,42474
82863,86111
97985,75092
57254,36477
57498,65909
78708,32381
45676,27818
40132,74128
71662,49302
33244,75999
53291,7065
76099,91063
56808,16591
56246,2643
82668,29934
82067,52904
88760,64930
55368,86745
56375,28974
39575,30225
94883,18283
62607,40559
62453,19091
31040,50468
68393,64284
26467,38036
87702,18918
29099,44510
35510,85346
63506,18178
31632,45573
87434,20393
26856,42802
7138,99583
71776,63065
29808,66659
81349,92415
23571,60154
27858,54611
10622,96251
18895,37090
34288,22949
72360,63387
67460,7870
65085,47318
42400,13070
9243,29835
33463,52451
72637,56953
52034,60766
20019,98195
43777,17720
6962,67348
77874,34821
38311,88497
31072,73559
41939,81712
96508,30651
61452,80320
38522,42889
27638,80922
55959,53234
10757,89422
5685,99747
46376,74072
60513,82747
72267,4290
16819,79229
87991,94693
30402,26302
99542,77827
16213,57833
59539,12722
88485,20991
93042,43359
80233,37033
24281,36192
90267,51391
25615,12304
67490,88343
86376,28003
71090,58643
48645,87909
54225,52988
98954,84627
95643,14849
62454,11856
89034,38346
24578,77519
75689,33973
37230,55922
71006,77864
92115,77625
29255,34082
89929,13097
22425,92658
41100,9867
51301,6097
14128,21878
59086,13082
22858,54729
44283,1664
82937,33318
40010,7516
27189,15700
41489,64420
87974,28847
42284,80089
22824,87891
30523,29105
988,52948
21763,58440
62815,89417
64537,93295
11295,39975
6378,50505
11056,67013
52170,93994
331,92180
17862,27521
24232,75703
91941,28559
20902,50577
25000,43726
38468,55524
89183,39456
8472,10947
97896,87640
364,78785
80935,28011
35113,3665
94869,46169
70679,47039
56515,87362
55571,90729
14883,96156
66432,23176
24715,87334
73753,49715
47412,28573
21591,36596
68029,46416
63895,82277
34056,80611
61063,31343
24974,96176
51361,19843
58697,38392
66882,31565
25754,22454
22294,40638
34962,5079
80166,59677
92413,53920
25744,56178
82493,47336
9126,66875
93752,73021
49152,44160
53632,26567
91855,78606
39095,43216
98450,14145
97960,81684
45710,23715
20490,84356
64353,55452
89435,60871
31481,98201
14791,57226
54379,13637
20914,79857
96864,31018
52878,62368
91530,22862
5288,99737
1468,60735
59306,16270
74880,57266
97955,36942
80981,18445
21299,61686
90250,27086
22558,21731
25287,53701
78957,96018
67338,16223
75875,80554
47241,45105
42923,55123
67967,64563
54861,85788
25298,14167
2058,179
71433,16365
53473,52415
51163,91124
14101,41413
18211,36659
63144,59850
90361,42102
72221,74051
58325,48096
70958,21919
9554,13881
77042,77521
78444,31903
63309,3742
46070,65368
20273,33856
98085,73747
86271,49248
81223,16724
90661,99434
53384,53806
75637,60097
95908,47858
50500,70585
12306,21458
8856,21860
51691,2251
99382,30135
50506,79043
50230,12929
60763,86855
46785,58849
76954,33056
8097,58178
66132,98759
73964,19516
68917,49601
95965,81177
97459,46466
51762,26118
67924,76971
47978,19616
79222,63712
66103,29728
42756,32685
42657,19871
35893,5794
78720,12847
55202,3170
87377,21335
18281,61342
57203,87198
27295,53169
68375,24755
15987,36489
67225,83911
13460,15203
19879,9034
95268,2335
55115,54376
35020,14124
74247,87265
19919,69320
113,75121
72490,3842
96456,90771
65184,70012
77969,8832
23181,62696
33587,39168
99185,17164
39431,28998
32367,59311
38032,43987
77998,9499
98363,29370
23624,72611
16636,43543
58283,33101
35016,30773
36943,47825
21544,18480
17837,15865
27312,57370
78561,77251
96538,94098
94415,52321
23096,43134
27984,61129
87122,5982
70628,1837
35353,10604
90800,51989
70499,49083
85090,5516
79856,38385
69693,17752
56865,3882
49969,84177
61252,44882
77780,57790
38981,72195
26463,62077
31682,54448
39558,18804
60430,26539
20641,12135
37143,11442
64124,7643
60525,65566
29511,56734
20304,15556
74486,77169
19438,24456
77699,80690
69338,55479
54832,24671
44027,81295
86749,75709
35743,42659
10865,12526
69198,31506
24661,22694
59300,5138
46689,36178
87056,76200
92912,7360
8108,83750
882,27546
24558,78581
8236,10249
50412,79420
34920,10791
60715,38021
86500,12811
80681,13717
41689,49879
61576,66350
72573,20876
87840,35614
73406,74897
11814,82670
98609,19922
66421,99491
63820,7331
94424,88408
17580,44837
67828,68853
55628,28544
6874,58481
57707,3907
72198,99396
53787,33774
82098,42712
71003,86291
78327,44409
77540,6493
43432,76149
42768,26205
75641,6588
33536,70065
94997,67469
31254,79177
52674,3235
24073,59548
61716,81780
63456,50266
97528,33595
393,95979
92659,71396
82270,87338
32157,76162
10184,75589
52311,52952
1794,44304
75892,51683
30722,87241
19152,78328
66419,71826
81563,90492
47726,59631
88625,27534
26250,2505
77481,26643
98484,86493
14391,97106
73831,46548
89620,84015
38490,41932
53319,56636
2588,45564
8319,49662
49157,43823
27991,31928
32001,9554
22421,79728
85538,27398
23614,11788
29903,1096
38431,44740
87589,69174
58198,77772
15722,47819
78140,70564
6103,31459
27201,8691
93375,51872
58354,42533
12048,2697
74461,44049
12251,13234
23777,14141
56984,63744
25929,3240
81192,80712
47980,68781
49886,22530
62905,81961
70349,41045
68877,92804
88857,12430
1496,82232
64303,76202
41117,76351
78899,15579
36752,7502
45165,76882
37996,2150
40626,63925
5390,21818
60990,69722
6951,27228
92252,69856
9189,78954
27254,94419
71758,16111
6849,89606
14695,87504
82160,55813
80207,77411
71392,16960
1266,16557
93842,39262
35059,34468
3187,40449
56286,80529
10171,79589
7758,18776
49445,16947
97730,76699
27718,85840
92810,34568
91799,7506
22072,73959
79671,2280
51371,51063
19240,68989
83972,13082
8251,35384
63902,27790
75833,36540
8320,2357
16129,16078
21133,65574
49377,35215
58626,77096
37407,67788
11664,29206
91646,50088
3166,71317
52368,70889
38732,87960
39878,39057
17394,48129
74441,81296
75919,50274
17836,591
68983,50317
16669,6468
15892,82399
41683,90870
75847,79091
58658,87511
8297,50305
53951,27815
21622,22672
98704,60355
10632,54934
99412,28027
19415,73853
25675,11687
40479,59864
12278,9463
10181,45300
15931,42425
27699,73967
33295,3546
69410,8306
7409,94059
58611,61360
21875,96585
84032,36931
73292,11017
8218,72704
55396,27633
62909,81071
39320,19741
57287,51599
45556,67469
96899,77839
26246,40950
68158,75894
44496,37568
84200,68257
31628,59163
29617,69855
55748,30002
6786,29041
57371,31356
18097,12767
58990,97359
10190,98310
17100,67478
49909,79008
51299,63160
56847,77545
4110,25006
69791,64958
78926,53991
33215,10554
13154,79185
96761,85255
25539,19900
14296,82910
51256,48745
12029,10246
46104,22219
8557,79556
6049,74818
58564,57348
54331,31764
51246,58441
73122,21037
39752,52048
91381,72967
78955,20887
52152,75716
6142,77691
11968,20438
76953,63225
69184,88982
73471,31640
27554,98380
11197,33603
89551,86113
7304,43882
34229,58550
18675,7351
95939,58427
75752,3672
31395,71059
24560,99899
63127,30702
93943,75096
67493,87248
38321,36677
76231,28144
84669,20137
26525,95866
53740,16076
98332,77396
76310,32561
52298,94985
56265,48238
69765,32017
51910,1160
19428,92822
17411,82555
23525,27706
57651,91018
14955,95972
44047,7538
24117,28716
27675,66994
40935,97767
99422,55619
75164,75732
88180,27462
87069,60797
92052,56834
92814,43963
74346,12242
53137,91758
94798,76662
19464,68801
84032,50771
64774,28079
58309,5243
73148,85984
72237,30435
83752,71659
86054,75268
63743,90586
2730,50812
51384,94783
23999,60550
55098,98345
89145,8235
6455,295
1250,42272
69096,85282
93043,50222
29714,51353
55465,19214
53689,44054
49649,53793
32065,35703
29061,95808
42641,48144
62973,94025
42927,86972
54576,14377
1669,43721
38964,8125
44016,40214
66749,13112
41849,59792
79687,71563
27497,35152
90777,97539
95559,56778
51332,27624
8833,96746
39785,51474
44890,19110
45500,4169
22434,16428
34898,24103
60149,73862
48580,20517
30429,15329
49981,72278
91474,29668
60193,35323
64821,50970
32862,76732
7748,547
4356,16581
97293,60493
68055,42183
79603,29907
62704,2037
46335,97602
42493,22836
71464,91073
43353,1893
22755,93335
90523,30581
23003,50716
65904,4176
1686,15119
80908,25786
15666,1617
58719,12959
62110,43127
71494,58066
73034,50550
76455,35722
48152,18948
58558,35968
26374,1912
54214,65481
11599,44737
96062,34602
95454,78318
55131,13492
93437,36039
55631,25455
37656,14350
54766,16119
73829,42612
74185,63216
93162,50640
98938,41314
85941,73848
93635,28667
92112,47849
94148,3711
92586,6562
38314,4392
84880,93445
17885,94670
45836,89868
36477,83493
20570,91244
15964,94400
33856,90149
73968,27019
57141,72906
84685,43082
63106,78320
88101,55219
26169,82249
58930,35108
5163,13596
39500,90044
7041,73737
1066,69230
63605,37543
52723,528
45139,85039
94928,78996
75188,68896
22367,48681
58154,23404
91764,21260
18077,96217
92831,60598
78467,51762
95706,83630
65358,51559
90026,88752
41648,7444
57982,5254
61340,27057
22134,6479
12096,17062
1827,3636
2310,24194
52317,76816
63951,44081
14428,82028
56651,7260
42626,35118
59022,54685
35100,24380
22596,41479
29484,64244
48923,87466
85850,10263
30875,7984
33095,42971
25046,34922
46607,43708
75469,98925
20524,39420
59358,34953
37800,16009
58565,96778
67479,17587
67815,2580
58319,90411
60411,87804
54656,25686
91622,40506
52302,22498
48491,85397
65469,89889
20319,28429
49950,12140
27354,86826
67912,3064
38131,5712
19074,96696
18843,86553
14283,86658
5485,88955
77070,82248
93111,48078
7935,84733
88584,60237
7231,53427
61986,89053
59669,98657
17482,9619
10798,61188
12797,78710
64252,50929
775,99678
47625,19618
2584,78261
22628,24421
67216,99698
6670,60327
64128,14605
61412,52713
91194,84996
22492,53180
90401,98513
51837,24235
8132,78987
85423,37282
74050,66027
88211,74825
82058,35836
10795,84642
30449,33423
9063,14017
49474,32085
90696,13602
63042,52109
82667,54236
53457,5160
23768,43858
20025,91958
68093,28158
87297,69868
81792,61347
35895,70003
36172,17953
22191,63319
18947,52641
13095,28011
83010,62569
60096,73707
92523,23139
25816,75191
93727,79273
96703,33848
23131,16728
25806,7576
61238,13103
77444,43030
90803,29691
29385,26975
47645,51577
6647,82944
20570,19742
10955,3580
82311,87404
77287,91186
26895,19455
66377,20622
15080,63080
54470,54563
96161,96628
62139,57399
26084,39583
16782,16887
85627,46167
60214,33272
97744,66861
16216,34666
2955,43524
38247,1618
47280,15534
92805,74175
51342,59182
11149,66422
38615,65620
20986,51128
78600,99477
8527,4684
55413,41661
37923,41040
87829,98138
90664,1925
81351,23232
36592,84307
66756,74839
85925,30388
6725,95082
4563,58067
70617,15713
40842,9232
97685,78180
60360,76285
77657,85239
97322,33070
26901,35245
90462,31082
49735,81126
33007,47439
4359,69599
31746,87467
60790,34023
17856,67516
29106,22419
41935,16075
54484,99129
25307,52169
77309,2019
44807,71319
3610,42129
4389,46863
93726,94852
77945,59814
92330,27305
7253,96689
13256,55351
509,74047
5726,18365
57915,51184
57136,16202
67259,11621
15332,8918
80142,92641
27289,24949
63960,30900
83430,84702
94115,93509
95906,88413
53323,88236
15718,76928
1278,28974
48631,18139
19373,54357
52856,77288
5542,26344
93491,89153
54317,25175
98072,34460
17816,25361
59409,98129
72613,59192
99183,66729
52701,11441
55142,22376
16029,87212
99304,33659
32538,64287
51798,51912
18644,4654
29200,40538
30999,39043
29692,85316
64218,27764
36128,98387
69477,11890
12868,42091
71082,28403
8820,40135
39844,80314
62511,72225
67526,78167
5885,64
42454,57683
51976,77450
78690,97529
17989,26041
52924,47681
27709,33495
91797,63838
31882,77626
75728,61102
19717,63162
89505,44889
3297,45701
25203,82160
17926,9081
76679,23811
9146,35485
97847,77474
12935,92889
91355,30924
18930,60632
94957,46639
94127,3106
26829,42361
80733,18909
19815,16802
82071,9320
61692,1720
71373,3247
232,89299
28681,76911
13111,37827
12396,27310
31653,41684
20199,39361
88960,39129
16345,270
2120,10472
19728,28950
69185,16813
64211,89000
33616,46283
14672,11660
64355,86045
31259,64588
75344,59940
57851,4807
14119,86600
48469,62125
28284,68668
1486,33596
24149,34183
33866,42622
61007,53595
71572,30192
70408,35783
35544,20376
98418,50216
32036,79126
52613,79648
43714,44309
39588,17917
65469,53708
4517,13938
32185,49153
98959,50023
82750,23108
84206,32968
65730,45213
86563,53654
91757,73324
5790,27301
93700,20560
93869,42089
99686,62834
21737,59752
7143,77677
77670,72612
47737,98539
2903,79922
64045,1862
29945,46795
24970,14151
96115,7053
75716,82679
60707,67473
72355,66497
11126,82407
3410,4995
24496,3096
84181,62585
62849,91325
56615,56871
80289,4352
55410,83192
627,35807
85054,30572
98954,26377
61076,95070
33430,36792
94101,94137
20618,66456
76987,31744
48863,80397
53092,89712
83493,37273
52297,62694
44950,8912
35917,25240
29617,7680
24784,30244
43487,9839
77168,42442
36216,38244
37512,69646
91389,31613
80135,12007
98069,57122
60103,63284
53871,29547
52996,53717
66821,5294
32763,28123
30558,68681
69715,60175
76361,94500
6771,19848
4339,83940
62290,56907
22184,99802
42905,29925
47767,39392
58284,45836
12867,18388
9121,66738
64287,62117
20455,47460
83763,53219
75584,30674
38252,45299
90849,14613
39799,13973
34461,60490
97913,96752
33749,36449
12906,93006
66375,60674
32399,24659
22862,45266
59399,48335
28356,23687
26805,48812
87499,10568
18383,63083
41242,72987
8383,48444
87600,64534
62417,22061
41377,76682
35165,75126
13131,64424
84485,95858
41450,16884
36870,64312
62150,12621
12648,90506
52660,39453
55670,40160
66373,90405
3243,23968
63392,27978
72412,67344
8865,51181
89406,50242
44215,40923
41720,57346
5347,26205
69557,46797
59441,6427
27462,37943
19048,40110
44802,71709
95915,472
11869,78640
7230,15112
2608,86974
59443,91372
54319,68308
58905,60077
34902,3120
1000,92974
76819,22700
35532,46376
69497,94973
52803,96959
49269,88203
53421,94071
59912,65688
10895,71781
44329,18125
3246,63289
21452,79041
54662,75771
63701,13567
35848,98603
33040,53200
7929,9859
75900,59813
72587,61750
54787,41742
58709,20408
29945,28483
14479,89858
10523,25374
77991,54852
59852,97589
34494,81304
76630,89156
73427,40331
19075,25627
55286,68467
78827,79568
78326,71080
39381,67265
32830,10520
9007,7891
30928,38953
36374,45407
28811,46898
87134,23154
18102,46986
20744,52596
28290,13726
58104,18069
70410,93532
43696,25696
61999,38875
21616,56678
9955,60998
23943,42785
87870,32951
50677,18799
71904,3403
80558,17067
66653,67692
56573,1108
31030,77317
70056,75672
91044,28161
93741,61454
21693,37437
3502,44
76313,25119
56722,2620
2469,80666
45406,90339
29969,12435
25490,18225
32190,6049
35292,98844
90093,8217
16304,21124
85535,86360
96796,92931
14521,90538
54385,52566
44327,74239
52611,36992
99358,25685
39613,18179
6351,1371
24871,36320
30158,50361
70897,62348
72762,22541
61192,79208
30759,77496
332,16294
63857,13480
9225,94730
20370,79962
63649,81050
54201,32612
18042,69912
58297,74007
88091,81001
91730,12962
33673,21888
79676,4571
84237,52438
27112,61781
31646,57871
39278,48330
90517,19487
61811,99742
30569,98533
96056,10570
79583,50258
59534,97626
20170,17832
87985,8261
15185,96068
37576,48858
17956,17252
53429,18545
86042,96894
80327,34041
71117,35957
82371,61635
71796,60534
77729,2365
59068,73786
29288,55003
40396,88822
68981,60566
23006,56967
85179,38191
53035,22755
3402,87343
56359,73183
5889,58754
70077,86216
92795,57547
22173,91518
19182,10321
68405,13263
29038,43825
3401,58326
98828,43797
63501,67810
4363,86507
41129,89543
41051,10516
28650,60805
97859,1362
33988,20100
60116,20418
6316,52911
77965,44841
60781,13499
55162,29186
26762,84201
73011,30164
58879,88192
73961,22380
56002,94677
25240,13483
572,82643
23999,29222
43448,38210
30584,93788
58311,90700
14206,64627
59963,8523
25821,20745
22022,80983
66283,65137
81536,55647
11653,40416
43839,1966
79148,16193
96643,4388
29676,97215
3383,53675
42790,46831
91885,73374
40620,50196
80427,54826
31176,56742
79702,56997
77487,1724
54332,60123
83213,52221
15770,94866
8989,59609
96833,88137
75802,9828
92526,5478
7044,95909
75505,66186
59093,83742
39560,99713
50291,36339
70891,81467
93082,50593
54816,86921
68670,25500
47044,51883
77721,62814
63102,86710
38775,59935
91200,14577
86115,83726
36407,93159
95987,28264
59345,71432
12007,15258
87497,62298
67949,74741
60117,61031
41686,14933
64305,10356
56785,27701
78592,50859
90516,41694
37569,45643
17981,28769
60221,4096
28847,12980
13608,41187
41245,89305
28971,69604
20915,16469
31902,88865
91210,92019
66248,49248
23304,30553
59605,96441
74607,54549
47300,81475
12595,1222
27118,46928
46343,3691
67376,91543
16672,97336
49082,74269
86642,78053
43873,7557
10874,92127
12774,18436
84146,79023
67685,23802
25928,43642
36595,535
14543,83896
82010,27138
1470,25481
90418,47813
29172,57794
55708,62196
55131,4790
36465,58125
99196,96690
82034,10070
88817,94809
44859,89315
90184,12544
29469,16112
72538,66065
33000,87081
49961,31362
30571,67783
56843,20989
15596,2368
95135,71305
64564,66618
92447,17382
24743,91643
14072,6778
18066,2890
17939,62925
92205,8123
91821,38027
40587,64359
4092,73587
51440,70405
21302,98363
38188,78145
19352,53784
80513,14487
41441,45078
81106,33889
78812,22201
41884,92884
45331,59950
95774,63270
22875,4332
71393,14696
42359,28333
95407,62803
1920,63199
33208,23222
61562,71396
17720,97266
41532,98233
11754,99326
59663,9212
49567,38475
47765,91451
47712,93097
51402,59838
56367,90629
64170,44113
21678,22881
72446,17085
2036,90718
96637,35244
13941,58199
22992,48013
71818,80877
62598,99924
80203,38614
9136,29770
77089,56901
37573,41153
49998,88975
992,22718
95957,81514
83183,17635
20748,55629
51072,22784
46347,47709
58029,76640
22261,97373
24653,10431
78250,3604
10355,58453
42218,35843
4575,35659
92744,42149
76813,59095
47476,77805
98165,59785
59319,81348
77420,80067
53329,44845
19204,99676
8906,77233
92669,31167
74606,33674
57950,52857
37278,68305
27662,79496
4148,48590
15156,13245
7091,8321
88692,70919
86126,86857
30705,61797
68205,8125
58217,21534
52970,77421
37562,61877
71006,46583
9396,45612
80258,67347
14821,33888
52004,58836
29737,56153
7426,61245
69398,30869
69566,58090
1788,55692
44947,32493
33841,29504
40619,92058
67390,9941
85831,21304
88170,56837
67888,13919
18802,64498
97618,49975
14738,49622
8811,44475
5775,32589
5720,75173
79810,75286
49615,81599
47330,10914
14092,97524
56770,71063
89582,24160
97357,91766
61817,1879
48603,46057
15798,83757
26907,29768
33733,41645
79391,58896
86121,85166
7838,8193
76692,87648
83480,42659
85599,47162
53574,99692
44686,10344
87107,50621
50857,816
42387,29026
2696,7342
75083,34846
91100,1990
64615,41185
59987,44006
81,62460
45524,24271
